,region,week_last_day,epidemiological_week,total_inhabitants,last_available_confirmed,last_available_deaths,new_week_cases,new_week_deaths,prevalence,mortality,lethality,incidence_cases,incidence_deaths,cases_growth_factor,deaths_growth_factor,new_week_cases_mm,new_week_deaths_mm,incidence_cases_mm,incidence_deaths_mm
77,Brasil,21/08/2021,86,211755691.6839929,20561273,574473,206682,5415,9709.903349697908,271.29046470084836,2.7939563858716334,97.6039880469591,2.5571921854553543,1.041240125745607,0.8980099502487562,213042,5932,100.60760664287623,2.8014988811664474
78,Brasil,28/08/2021,87,211755691.6839929,20734286,579286,173013,4813,9791.607410931922,273.5633670071451,2.793855549209652,81.70406123401426,2.272902306296698,0.837097570180277,0.8888273314866113,192730,5419,91.01542055405459,2.5592385688601507
79,Brasil,04/09/2021,88,211755691.6839929,20881896,583621,147610,4335,9861.315100404696,275.6105374824819,2.7948659451229907,69.70768947277283,2.047170475336835,0.8531728829625519,0.9006856430500727,175768,4854,83.00524625124872,2.292421655696296
80,Brasil,11/09/2021,89,211755691.6839929,20995555,586811,113659,3190,9914.989690729102,277.11699049662826,2.7949296886888675,53.67459032440815,1.5064530141463677,0.7699952577738636,0.7358708189158016,144760,4112,68.36211367706508,1.9421752652599669
81,Brasil,18/09/2021,90,211755691.6839929,21234573,590766,239018,3955,10027.86410657087,278.98470888877523,2.782095029648112,112.87441584176692,1.8677183921469855,2.102939494452705,1.2398119122257054,166762,3826,78.7522318796493,1.8071139605433961
82,Brasil,25/09/2021,91,211755691.6839929,21347130,594466,112557,3700,10081.018285854028,280.73200548825537,2.7847584195158785,53.15417928315758,1.7472965994801128,0.47091432444418413,0.9355246523388117,155078,3615,73.23439514977754,1.7071560019244885
83,Brasil,02/10/2021,92,211755691.6839929,21462810,597976,115680,3510,10135.647277915612,282.3895760461405,2.786103031243346,54.62899206158364,1.6575705578851883,1.0277459420560249,0.9486486486486486,155751,3721,73.55252906216937,1.7575285165040955
84,Brasil,09/10/2021,93,211755691.6839929,21572127,601134,109317,3158,10187.271392068413,283.88091730591304,2.7866236834225946,51.62411415280203,1.4913412597724856,0.9449948132780083,0.8997150997150997,112518,3456,53.13576183251442,1.6320694723792624
85,Brasil,16/10/2021,94,211755691.6839929,21642550,603417,70423,2283,10220.52811326441,284.9590465320247,2.7881049137000953,33.256721195996754,1.078129226111648,0.6442090434241701,0.7229259024699176,98473,2983,46.50327580346081,1.4090136812564407
86,Brasil,23/10/2021,95,211755691.6839929,21729284,605788,86734,2371,10261.487579010169,286.0787330826645,2.7878875346283842,40.95946574575895,1.1196865506398237,1.231614671343169,1.038545773105563,88824,2604,41.946767031519244,1.2297190121746524
87,Brasil,30/10/2021,96,211755691.6839929,21808495,607949,79211,2161,10298.894365751094,287.09924874522574,2.7876705843296388,37.40678674092411,1.0205156625612226,0.9132635414024489,0.9114297764656263,78789,2271,37.20765789422661,1.0727771464375648
88,Brasil,06/11/2021,97,211755691.6839929,21878897,609645,70402,1696,10332.141169858282,287.9001717270415,2.7864521689553183,33.24680410718889,0.8009229818157491,0.8887906982616051,0.7848218417399352,78782,2076,37.20435219795731,0.9803750650055983
89,Brasil,13/11/2021,98,211755691.6839929,21957717,611480,78820,1835,10369.36330985045,288.76673639191876,2.7848068175757983,37.222139992168245,0.8665646648772992,1.1195704667481037,1.0819575471698113,76144,1897,35.95857694676042,0.8960011030847571
90,Brasil,20/11/2021,99,211755691.6839929,22016439,612853,58722,1373,10397.094323611173,289.4151251030231,2.7836154611560935,27.731013760721943,0.648388711104377,0.7450139558487694,0.7482288828337874,69314,1634,32.733319286693025,0.7719587859324751
91,Brasil,27/11/2021,100,211755691.6839929,22081833,614461,65394,1608,10427.976138158849,290.17449076031073,2.782653958120234,30.881814547676353,0.7593656572875734,1.1136201083069377,1.17115804806992,67645,1605,31.94498943352218,0.7581063444230832
92,Brasil,04/12/2021,101,211755691.6839929,22142384,615829,60551,1368,10456.570883130502,290.8205182597942,2.781222654254393,28.59474497165414,0.646027499483458,0.9259412178487323,0.8507462686567164,61555,1449,29.06919109335081,0.6845939559584694
93,Brasil,11/12/2021,102,211755691.6839929,22191864,617014,49480,1185,10479.937433331117,291.380125413952,2.780361307188977,23.36655020061513,0.5596071541578199,0.8171623920331621,0.8662280701754386,58475,1387,27.614369906648545,0.6550001036429505
94,Brasil,18/12/2021,103,211755691.6839929,22216112,618011,24248,997,10491.388365207928,291.85095101116326,2.7818143876840375,11.450931876809129,0.4708255972112628,0.4900565885206144,0.8413502109704641,44759,1183,21.137409016359467,0.5588200836175136
95,Brasil,25/12/2021,104,211755691.6839929,22238339,618707,22227,696,10501.88489534756,292.1796316687952,2.78216372184991,10.49653013963364,0.32868065763193477,0.9166529198284394,0.6980942828485457,31985,959,15.1046707390193,0.4530378030003392
96,Brasil,01/01/2022,105,211755691.6839929,22295644,619367,57305,660,10528.946741734913,292.4913116027565,2.7779731323302435,27.061846387353476,0.31167993396131743,2.5781706933009403,0.9482758620689655,34593,784,16.33643613459875,0.3703953962681717
97,Brasil,08/01/2022,154,211755691.6839929,22506427,620199,210783,832,10628.487395553351,292.88421721647745,2.755652863068847,99.54065381843692,0.39290561372093347,3.678265421865457,1.2606060606060605,96771,729,45.699676781808016,0.3444220684380619
98,Brasil,15/01/2022,155,211755691.6839929,22982729,621236,476302,1037,10853.41735904675,293.37393250665605,2.703055846849171,224.92996349339913,0.4897152901786154,2.259679385908731,1.2463942307692308,248130,843,117.17748789972984,0.39810027928695546
99,Norte,29/02/2020,9,18672590.959272966,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
100,Norte,07/03/2020,10,18672590.959272966,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
101,Norte,14/03/2020,11,18672590.959272966,2,0,2,0,0.010710886370093075,0.0,0.0,0.010710886370093075,0.0,0.0,0.0,0,0,0.0035702954566976916,0.0
102,Norte,21/03/2020,12,18672590.959272966,32,0,30,0,0.1713741819214892,0.0,0.0,0.16066329555139613,0.0,15.0,0.0,10,0,0.057124727307163066,0.0
103,Norte,28/03/2020,13,18672590.959272966,189,1,157,1,1.0121787619737956,0.005355443185046538,0.5291005291005291,0.8408045800523064,0.005355443185046538,5.233333333333333,0.0,63,0,0.33739292065793186,0.0017851477283488458
104,Norte,04/04/2020,14,18672590.959272966,537,16,348,15,2.8758729903699907,0.0856870909607446,2.97951582867784,1.8636942283961953,0.08033164777569807,2.21656050955414,15.0,178,5,0.9550540346666326,0.028562363653581533
105,Norte,11/04/2020,15,18672590.959272966,1689,76,1152,60,9.045343539543602,0.4070136820635369,4.499703966844287,6.169470549173612,0.32132659110279227,3.310344827586207,4.0,552,25,2.957989785874038,0.13567122735451229
106,Norte,18/04/2020,16,18672590.959272966,3463,218,1774,142,18.54589974981616,1.1674866143401452,6.2951198382905,9.500556210272558,0.7604729322766084,1.5399305555555556,2.3666666666666667,1091,72,5.844573662614121,0.3873770570516996
107,Norte,25/04/2020,17,18672590.959272966,7114,426,3651,208,38.09862281842107,2.281418796829825,5.988192296879393,19.55272306860491,1.11393218248968,2.0580608793686586,1.4647887323943662,2192,136,11.740916609350359,0.731910568623027
108,Norte,02/05/2020,18,18672590.959272966,13097,905,5983,479,70.14023939455451,4.846676082467117,6.909979384591891,32.041616576133436,2.5652572856372915,1.6387291153108738,2.3028846153846154,3802,276,20.36496528500363,1.4798874668011932
109,Norte,09/05/2020,19,18672590.959272966,25924,1751,12827,846,138.83450912914645,9.377381017016488,6.754358895232217,68.69426973459194,4.530704934549371,2.1439077385926795,1.7661795407098122,7487,511,40.09620312644343,2.7366314675587806
110,Norte,16/05/2020,20,18672590.959272966,43848,2914,17924,1163,234.8254727779206,15.605761441225612,6.645685093960956,95.99096364877414,6.228380424209123,1.3973649333437281,1.3747044917257683,12244,829,65.5756166531665,4.441447548131928
111,Norte,23/05/2020,21,18672590.959272966,70863,4381,27015,1467,379.5027704219528,23.462196593688883,6.182351862043662,144.67729764403222,7.856435152463271,1.5071970542289668,1.2613929492691316,19255,1158,103.12084367579943,6.205173503740589
112,Norte,30/05/2020,22,18672590.959272966,106002,5662,35139,1281,567.6876885013031,30.322519313733498,5.341408652666931,188.1849180793503,6.860322720044615,1.3007218212104386,0.8732106339468303,26692,1303,142.9510597907189,6.981712765572336
113,Norte,06/06/2020,23,18672590.959272966,141817,6836,35815,1174,759.4928861737449,36.60980961297813,4.820296579394572,191.80519767244175,6.287290299244636,1.0192378838327785,0.9164715066354411,32656,1307,174.8891377986081,7.001349390584174
114,Norte,13/06/2020,24,18672590.959272966,175817,7872,34000,1036,941.5779544653271,42.15804875268635,4.477382733182798,182.08506829158227,5.548239139708214,0.9493229093955047,0.8824531516183987,34984,1163,187.35839468112476,6.2319507196658215
115,Norte,20/06/2020,25,18672590.959272966,211496,8718,35679,846,1132.6548118646026,46.68875368723572,4.1220637742557775,191.0768573992754,4.530704934549371,1.0493823529411765,0.8166023166023166,35164,1018,188.32237445443312,5.4554114578340736
116,Norte,27/06/2020,26,18672590.959272966,254583,9328,43087,610,1363.4047923787027,49.95557403011411,3.6640309840012883,230.74998051410017,3.266820342878388,1.2076291375879369,0.7210401891252955,37588,830,201.30396873498594,4.448588139045325
117,Norte,04/07/2020,27,18672590.959272966,287964,9982,33381,654,1542.1748413387413,53.45803387313454,3.4664055229125865,178.77004896003848,3.5024598430204357,0.7747348388144916,1.0721311475409836,37382,703,200.19896229113803,3.766661706816065
118,Norte,11/07/2020,28,18672590.959272966,320156,10472,32192,490,1714.5772683517594,56.082201033807344,3.2709054336011194,172.40242701301815,2.6241671606728034,0.9643809352625745,0.7492354740061162,36220,584,193.9741521623856,3.1311491155238755
119,Norte,18/07/2020,29,18672590.959272966,351162,11023,31006,551,1880.6281397473124,59.03305022876799,3.1390070679629343,166.05087139555295,2.9508491949606426,0.9631585487077535,1.1244897959183673,32193,565,172.4077824562032,3.025825399551294
120,Norte,25/07/2020,30,18672590.959272966,385545,11592,34383,569,2064.7643427787675,62.08029740105947,3.0066529198926197,184.13620303145512,3.0472471722914802,1.108914403663807,1.0326678765880217,32527,536,174.19650048000872,2.8740878426416416
121,Norte,01/08/2020,31,18672590.959272966,413676,11943,28131,351,2215.4183150173117,63.960057959010804,2.8870420328953097,150.65397223854416,1.8797605579513348,0.8181659541052264,0.616871704745167,31173,490,166.94701555518407,2.625952308401153
122,Norte,08/08/2020,32,18672590.959272966,445623,12338,31947,395,2386.508658449993,66.07545801710418,2.768708078353227,171.09034343268175,2.1154000580933823,1.135651061106964,1.1253561253561253,31487,438,168.62683956756032,2.3474692627787324
123,Norte,15/08/2020,33,18672590.959272966,475421,12683,29798,345,2546.09015447801,67.92308591594524,2.6677408023625375,159.58149602801674,1.8476278988410555,0.9327323379347043,0.8734177215189873,29958,363,160.4419372330809,1.947596171628591
124,Norte,22/08/2020,34,18672590.959272966,505675,13067,30254,384,2708.113732598408,69.97957609900311,2.584070796460177,162.02357812039796,2.0564901830578703,1.015303040472515,1.1130434782608696,30666,374,164.23180586036548,2.0065060466641027
125,Norte,29/08/2020,35,18672590.959272966,534741,13392,29066,325,2863.775044214971,71.72009513414324,2.5043899757078663,155.66131161656267,1.7405190351401247,0.960732465128578,0.8463541666666666,29706,351,159.08879525499245,1.8815457056796834
126,Norte,05/09/2020,36,18672590.959272966,559969,13911,25228,519,2998.882164887325,74.49957014718238,2.484244663543875,135.10712067235406,2.779475013039153,0.8679556870570426,1.596923076923077,28182,409,150.93067013643824,2.1921614104123828
127,Norte,12/09/2020,37,18672590.959272966,579814,14203,19845,292,3105.1609348945735,76.06335955721597,2.4495786579834222,106.27877000724854,1.563789410033589,0.7866259711431742,0.5626204238921002,24713,378,132.34906743205508,2.027927819404289
128,Norte,19/09/2020,38,18672590.959272966,600313,14531,20499,328,3214.942164744842,77.81994492191124,2.420570602335782,109.78122985026899,1.7565853646952645,1.0329554043839757,1.1232876712328768,21857,379,117.05570684329052,2.0332832625893356
129,Norte,26/09/2020,39,18672590.959272966,621073,14815,20760,284,3326.1211652664083,79.34089078646446,2.385387869058871,111.17900052156612,1.5209458645532168,1.0127323284062637,0.8658536585365854,20368,301,109.0796667930279,1.6137735464273568
130,Norte,03/10/2020,40,18672590.959272966,640797,15151,19724,336,3431.7519266482664,81.14031969664009,2.364399333954435,105.63076138185791,1.7994289101756367,0.9500963391136802,1.1830985915492958,20327,316,108.86366391789767,1.6923200464747061
131,Norte,10/10/2020,41,18672590.959272966,654895,15365,14098,214,3507.2529646710523,82.28638453824006,2.346177631528718,75.50103802278609,1.146064841599959,0.7147637396065707,0.6369047619047619,18194,278,97.4369333087367,1.4888132054429375
132,Norte,17/10/2020,42,18672590.959272966,667953,15558,13058,193,3577.1843417813902,83.31998507295404,2.32920579741389,69.93137711033769,1.0336005347139818,0.9262306710171656,0.9018691588785047,15626,247,83.6877255049939,1.3263647621631927
133,Norte,24/10/2020,43,18672590.959272966,686050,15791,18097,233,3674.1017971011775,84.56780333506988,2.301727279352817,96.9174553197872,1.2478182621158433,1.385893705008424,1.2072538860103628,15084,213,80.78329015097033,1.1424945461432614
134,Norte,31/10/2020,44,18672590.959272966,702432,15981,16382,190,3761.8346673586097,85.58533754022872,2.275095667623343,87.73287025743238,1.0175342051588423,0.9052329115322981,0.8154506437768241,15845,205,84.86056756251908,1.0996510006628892
135,Norte,07/11/2020,45,18672590.959272966,716005,16145,13573,164,3834.5240977092462,86.46363022257636,2.254872521839931,72.68943035063666,0.8782926823476322,0.8285313148577708,0.8631578947368421,16017,195,85.77991864261874,1.0478817165407726
136,Norte,14/11/2020,46,18672590.959272966,732375,16349,16370,204,3922.192702648458,87.55614063232585,2.232326335552142,87.66860493921183,1.0925104097494938,1.2060708760038312,1.2439024390243902,15441,186,82.69696851576029,0.9961124324186561
137,Norte,21/11/2020,47,18672590.959272966,748441,16522,16066,173,4008.2332528594156,88.4826323033389,2.2075220358050935,86.04055021095768,0.9264916710130511,0.9814294441050703,0.8480392156862745,15336,180,82.13286183360206,0.9657649210367256
138,Norte,28/11/2020,48,18672590.959272966,767391,16754,18950,232,4109.718901216048,89.72509512226969,2.183241659076012,101.4856483566319,1.2424628189307967,1.179509523216731,1.3410404624277457,17128,203,91.7316011689338,1.087154966564447
139,Norte,05/12/2020,49,18672590.959272966,786440,16973,19049,219,4211.734738447999,90.8979371797949,2.158206601902243,102.0158372319515,1.1728420575251919,1.0052242744063324,0.9439655172413793,18021,208,96.51401193318036,1.1139321824896797
140,Norte,12/12/2020,50,18672590.959272966,805153,17188,18713,215,4311.951146769775,92.0493574645799,2.1347495444965117,100.21640832177586,1.1514202847850057,0.9823612788072865,0.9817351598173516,18904,222,101.23929797011975,1.1889083870803314
141,Norte,19/12/2020,51,18672590.959272966,826511,17451,21358,263,4426.332702315999,93.45783902224713,2.1114056558230927,114.38155554622395,1.4084815576672394,1.1413455886282264,1.2232558139534884,19706,232,105.53793369998375,1.2442479666591455
142,Norte,26/12/2020,52,18672590.959272966,843502,17725,16991,274,4517.327037473125,94.92523045494988,2.1013583844495924,90.99433515712572,1.4673914327027513,0.7955332896338608,1.0418250950570342,19020,250,101.86409967504186,1.342431091718332
143,Norte,02/01/2021,53,18672590.959272966,862270,18121,18768,396,4617.837995170078,97.04598595622831,2.1015459194915747,100.51095769695343,2.120755501278429,1.104584780177741,1.4452554744525548,19039,311,101.96228280010102,1.6655428305494733
144,Norte,09/01/2021,54,18672590.959272966,891936,18736,29666,615,4776.712572697669,100.33958351503193,2.100599146127076,158.8745775275906,3.293597558803621,1.5806692242114238,1.553030303030303,21808,428,116.79329012722324,2.293914830928267
145,Norte,16/01/2021,55,18672590.959272966,932238,19474,40302,738,4992.547643941414,104.29190058559628,2.0889515338357802,215.83507124374557,3.952317070564345,1.35852491067215,1.2,29578,583,158.4068688227632,3.1222233768821313
146,Norte,23/01/2021,56,18672590.959272966,976562,20688,44324,1214,5229.922307675417,110.79340861224277,2.1184522846475695,237.37466373400275,6.501508026646497,1.099796536152052,1.6449864498644986,38097,855,204.02810416844628,4.5824742186714875
147,Norte,30/01/2021,57,18672590.959272966,1020820,22044,44258,1356,5466.943512159207,118.05538957116588,2.1594404498344466,237.02120448378966,7.261980958923106,0.998510964714376,1.1169686985172982,42961,1102,230.07697982051266,5.905268685377982
